time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,chw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,total_sunpower_kwh
2017-12-27 12:30:00,109.2819952,340.7000032,31.1,0,32.4,14.8,93.4,-0.6,0,17.1043,8.48,NULL,0.1,0.1,134.5,9,8953.362498
2017-12-27 12:15:00,161.7252507,339.8597275,11.9,48.6,46.3,14.8,103,-0.6,0,18.0045,9.12,NULL,0.1,0.1,130.7,9,9121.257545
2017-12-27 12:00:00,97.77271881,289.6999899,10.4,0,0,15,104.7,-0.6,0,19.8049,9.6,NULL,0.1,0.1,128.4,9,9374.882544
2017-12-27 11:45:00,100.6122361,365.4996396,10.1,0,45.5,14.8,96.4,-0.6,13.2,18.0045,9.12,NULL,0.1,0.1,146,8.5,8990.439964
2017-12-27 11:30:00,175.3821676,332.0999986,10,54,46.5,14.8,107.4,18.1,0,17.1043,10.88,NULL,0.1,0.1,130.7,9,9274.80501
2017-12-27 11:15:00,92.61093945,321.5396706,10.7,0,0,14.9,115.4,-0.6,13.8,13.5034,12.48,NULL,0.1,0.1,128.4,9,8587.770002
2017-12-27 11:00:00,102.0305055,347.1000024,-0.1,0,47.5,14.5,119,-0.6,0,10.8027,12.64,NULL,0.1,8.7,135.3,8.5,9466.177484
2017-12-27 10:45:00,127.8478749,347.5597249,15.7,52.1,0,13.9,126.6,-0.6,13.8,0,12.64,NULL,0.1,0.1,129.2,8.5,9588.132513
2017-12-27 10:30:00,109.4210637,328.0597402,0,6.9,0,13.4,131.6,-0.6,0,17.1043,12.96,NULL,0.1,10.6,138.3,8.5,9464.304941
2017-12-27 10:15:00,104.3519253,393.0999909,11.5,16.5,46.5,13,138.2,-0.6,13.8,16.204,13.28,NULL,0.1,0.1,132.2,8.5,9650.534947
2017-12-27 10:00:00,150.5683671,339.5999962,13.3,46.7,25.9,12.2,141.2,-0.6,0,17.1043,13.92,NULL,0.1,7.4,121.5,8.5,9726.784971
2017-12-27 9:45:00,105.971821,290.2799092,10.3,9.9,44.3,11.7,149.2,-0.6,11.4,16.204,13.6,NULL,0.1,0.1,20.1,8,9686.380057
2017-12-27 9:30:00,91.60026341,238.0796782,11.5,7.1,0,11.1,151.9,-0.6,0,9.90247,11.52,NULL,0.1,0.1,20.8,8,9835.572514
2017-12-27 9:15:00,125.2934368,232.5999995,10.2,37.5,0,10.6,158,-0.6,0,10.8027,11.52,NULL,0.1,8.5,11.7,8,10030.55998
2017-12-27 9:00:00,84.56012797,281.079878,23.4,0,45.3,9.9,141.7,-0.6,0,13.5034,11.36,NULL,0.1,0.1,15.5,8,9954.959955
2017-12-27 8:45:00,90.48990417,269.359634,13,7.7,44.9,9.1,138.5,-0.6,0,12.6031,11.2,NULL,0.1,0.1,9.4,8,10146.99003
2017-12-27 8:30:00,102.4004896,278.4799388,8.9,27.7,44.1,8.3,148.9,-0.6,0,10.8027,15.84,NULL,0.1,0.1,20.8,8,10025.35746
2017-12-27 8:15:00,166.4605224,245.7798248,10.2,0,39.4,8.4,132.1,91.5,0,10.8027,11.68,NULL,0.1,4.2,8.6,8,9701.942512
2017-12-27 8:00:00,172.6609754,215.9396065,9.9,0,0,8.5,137.4,96.4,0,12.6031,12,NULL,0.1,0.1,3.3,7.5,9401.577533
2017-12-27 7:45:00,206.9000942,299.9799429,20,29.3,39.6,8.4,166.7,105.5,0,13.5034,11.84,NULL,0.1,0.1,20.8,7.5,9464.709994
2017-12-27 7:30:00,208.0411322,351.2396694,10.6,25.5,42.3,8.3,215.9,106.3,12,13.5034,11.2,NULL,0.1,0.1,10.9,7.5,9744.599995
2017-12-27 7:15:00,184.4601285,274.8797136,12.3,0,43.2,8.2,143.4,106,0,13.5034,9.44,NULL,0.1,6.6,15.5,7.5,9686.290005
2017-12-27 7:00:00,187.7408541,236.6395741,12.5,12.5,0,8.3,138.2,105.5,12.9,10.8027,9.28,NULL,0.1,0.1,4,7.5,8351.160006
2017-12-27 6:45:00,174.6203876,256.5998627,12.5,0,0,8.5,168.9,101.9,0,10.8027,11.2,NULL,0.1,0.1,17.8,7.5,9499.312522
2017-12-27 6:30:00,178.1210606,252.8796533,12.1,0,44.4,8.4,115.9,102.5,12.6,13.5034,11.2,NULL,0.1,0.1,3.3,7.5,6034.904975
2017-12-27 6:15:00,196.251529,251.7799188,11.5,8.1,45.9,8.2,125.8,101.6,0,18.9047,11.52,NULL,0.1,4.3,12.4,7.5,4829.137475
2017-12-27 6:00:00,176.8608005,275.0196563,21.9,-0.1,35.7,8.2,125,102.2,12.6,16.204,12.16,NULL,0.1,0.1,12.4,7.5,3606.737484
2017-12-27 5:45:00,177.7806433,259.3996345,13.2,0,44.5,8.4,129.9,103.6,0,11.7029,12.32,NULL,0.1,0.1,6.3,7.5,4950.707506
2017-12-27 5:30:00,180.0504058,220.2797447,11.5,8.1,0,8.4,112.6,103.3,12.9,10.8027,12.8,NULL,0.1,0.1,20.8,7.5,4937.617499
2017-12-27 5:15:00,181.9503992,224.9996139,11.2,0,0,8.4,131.6,102.7,0,10.8027,12.8,NULL,0.1,6.6,15.5,7.5,5012.88748
2017-12-27 5:00:00,176.4828978,292.2998315,10.6,0,45,8.5,166.7,103.3,9.6,13.5034,11.68,NULL,0.1,0.1,4,8,5119.597475
2017-12-27 4:45:00,178.3113336,235.4196659,11.6,0,13.5,8.2,137.1,101.1,0,14.4036,12,NULL,0.1,0.1,7.1,8,4937.392526
2017-12-27 4:30:00,212.5415759,245.0797142,11.6,28.9,33.3,8.4,133.2,103.6,0,15.3038,11.84,NULL,0.1,5.8,3.3,7.5,4724.287495
2017-12-27 4:15:00,181.9236816,330.3997046,22.7,0,39.9,8.3,183.2,100.8,0,11.7029,8,NULL,0.1,6.6,20.8,7.5,4888.054988
2017-12-27 4:00:00,181.0192648,241.4796186,11.9,0,0,8.5,156,101.4,0,9.90247,10.24,NULL,0.1,6.6,15.5,7.5,4922.129983
2017-12-27 3:45:00,219.4711442,179.7398129,11,30.6,0,8.5,106.3,104.7,0,13.5034,11.52,NULL,0.1,6,4,8,5121.262493
2017-12-27 3:30:00,176.9841606,248.0195972,13.2,0,46.9,8.4,115.4,102.2,0,13.5034,11.52,NULL,0.1,4.1,14,7.5,5011.550003
2017-12-27 3:15:00,197.4004924,196.3999959,11.7,10.8,20.9,8.3,108.2,105.8,0,10.8027,11.68,NULL,0.1,6.7,9.4,7.5,5025.622476
2017-12-27 3:00:00,206.3025109,250.219792,22.8,30.1,38.7,8.3,115.4,104.7,0,11.7029,11.2,NULL,0.1,0.1,12.4,8,4915.912517
2017-12-27 2:45:00,186.5510791,310.779611,7.5,0,39.5,8.1,182.4,104.4,12.3,13.5034,10.56,NULL,0.1,6.6,3.3,8,4724.90252
2017-12-27 2:30:00,177.1334052,234.9596721,8.7,0,0,8.5,142.6,100.8,0,10.8027,11.52,NULL,0.1,6.6,20.1,8,4978.507487
2017-12-27 2:15:00,210.1312311,253.4000021,11.9,30.8,0,8.4,159.1,103,12.9,14.4036,11.52,NULL,0.1,0.1,15.5,8,7487.197499
2017-12-27 2:00:00,177.9402802,208.7398406,0,0,45.1,8.4,100.5,104.1,0,10.8027,8.8,NULL,0.1,6.7,14,7.5,9623.320028
2017-12-27 1:45:00,187.4408566,224.6196257,-0.1,7,15.6,8.3,119.5,100.3,10.8,10.8027,8.48,NULL,0.1,1.9,20.8,8,2762.909991
2017-12-27 1:30:00,197.741355,176.1999999,-0.1,16.7,-0.1,8.3,108.5,101.4,0,14.4036,8.48,NULL,0.1,6.4,16.3,7.5,9473.68749
2017-12-27 1:15:00,196.1411289,242.2398091,11.9,8,41.8,8.3,103.3,105.5,13.2,13.5034,11.2,NULL,0.1,6.6,20.1,7.5,9820.852511
2017-12-27 1:00:00,184.3217381,232.7396089,25.7,0,15.5,8.4,102.7,109.3,12.6,16.204,11.36,NULL,0.1,0.1,13.2,8,7992.779951
2017-12-27 0:45:00,196.939833,224.0596682,12.4,12.1,0,8.4,117.3,107.7,13.5,12.6031,11.68,NULL,0.1,6.7,15.5,7.5,9638.050005
2017-12-27 0:30:00,190.5804225,239.1397797,12.2,0,44.6,8.3,103.8,106.9,0,10.8027,12,NULL,0.1,6.8,20.1,7.5,10364.98742
2017-12-27 0:15:00,177.8004868,249.0399047,21.5,0,45,8.2,98.6,106.6,13.8,10.8027,12,NULL,0.1,0.1,14.7,8,10136.71003
2017-12-27 0:00:00,211.4711434,242.3395773,12.9,26.9,26.8,8.4,115.1,105.2,0,13.5034,11.52,NULL,0.1,6.7,20.1,7.5,5323.374994
2017-12-26 23:45:00,212.7013861,241.4799138,12,25,41.9,8.4,105.5,103.6,13.8,14.4036,11.52,NULL,0.1,6.8,14,7.5,5708.44247
2017-12-26 23:30:00,197.3003125,184.4596034,15.5,24.3,0,8.4,98.9,104.7,0,10.8027,11.68,NULL,0.1,0.1,4,8,4915.034989
2017-12-26 23:15:00,197.7199887,269.2398315,14.8,11.5,39.8,8.5,131.9,104.7,13.2,13.5034,10.88,NULL,0.1,6.6,12.4,8,8930.530021
2017-12-26 23:00:00,209.1839908,191.2396146,0,27.2,25,8.4,92.9,104.1,0,13.5034,12.16,NULL,0.1,6.8,13.2,8,10258.76502
2017-12-26 22:45:00,183.1733666,214.0599291,17,-0.1,0,8.3,106.3,103.6,13.5,10.8027,12,NULL,0.1,6.8,20.1,8,9915.102501
2017-12-26 22:30:00,181.9943322,255.4997396,13.8,0,44.2,8.2,112.9,108.2,0,14.4036,12,NULL,0.1,0.1,20.8,8,9616.9725
2017-12-26 22:15:00,216.7296633,219.5797176,16.4,30.4,2.1,8.3,128.3,107.4,14.1,11.7029,12.48,NULL,0.1,6.8,3.3,7.5,10089.63996
2017-12-26 22:00:00,194.3804194,205.700003,30.9,9.3,0,8.3,122.8,109.1,0,10.8027,12.16,NULL,0.1,6.8,3.3,7.5,4070.172497
2017-12-26 21:45:00,186.9822453,221.3597985,14.4,0,41.1,8.3,108.8,106,0,11.7029,12.16,NULL,0.1,6.9,8.6,7.5,4195.067485
2017-12-26 21:30:00,218.5438042,184.0195924,20.7,30.8,0,8.5,104.7,106.3,0,12.6031,12.16,NULL,0.1,6.8,5.6,8,1400.792494
2017-12-26 21:15:00,186.3912663,178.4199229,13.5,0,0,8.4,98.9,106,0,14.4036,10.88,NULL,0.1,3.5,14,8,3917.277463
2017-12-26 21:00:00,189.4619291,233.8196898,11.7,0,43.6,8.4,94.5,105.8,5.4,17.1043,10.72,NULL,0.1,6.8,20.1,7.5,4885.779996
2017-12-26 20:45:00,225.091265,229.900005,21.9,37.2,43.9,8.3,108.8,102.2,0,14.4036,11.2,NULL,0.1,6.9,4.8,7.5,4741.892496
2017-12-26 20:30:00,220.6347545,202.6996089,10.7,23.3,27,8.4,104.9,109.3,0,16.204,12.64,NULL,0.1,6.7,8.6,7,4915.459998
2017-12-26 20:15:00,224.6520528,195.200004,-0.1,23.5,42.2,8.3,100.8,116.5,0,12.6031,12.96,NULL,0.1,6.7,3.3,8,4499.5875
2017-12-26 20:00:00,237.2215108,160.5996729,0,31.2,-0.1,8.4,97.5,120,0,15.3038,12.96,NULL,0.1,6.9,15.5,7.5,4672.312507
2017-12-26 19:45:00,196.9340758,203.1197561,14.2,0,30.1,8.4,95.1,114.6,0,13.5034,12.96,NULL,0.1,4.1,7.1,7.5,1985.947504
2017-12-26 19:30:00,210.8702978,327.6998716,22.7,10.7,32.1,8.4,94,113.2,0,14.4036,10.56,NULL,0.1,6.9,138.3,8,2964.609984
2017-12-26 19:15:00,205.5208363,279.2398716,10.9,9.5,0,8.4,88.5,108,0,12.6031,7.68,NULL,0.1,6.8,129.2,7.5,5013.67499
2017-12-26 19:00:00,196.3506255,279.0999981,24.5,0,0,8.4,87.6,114.6,0,11.7029,7.84,NULL,0.1,6.7,134.5,7.5,5081.960007
2017-12-26 18:45:00,212.0049615,330.1996666,22.9,7,39,8.4,86,115.9,0,17.1043,8.8,NULL,0.1,7,139.9,8,5056.584996
2017-12-26 18:30:00,196.6345255,275.6999975,30.7,0,0,8.3,86.8,112.6,0,15.3038,9.12,NULL,0.1,6.9,128.4,8,9971.122516
2017-12-26 18:15:00,202.0040612,289.8397747,-0.1,0,31.2,8.3,78.3,117,0,13.5034,8.64,NULL,0.1,6.7,144.4,7.5,9895.742485
2017-12-26 18:00:00,199.4108844,259.7399031,0,0,0,8.3,75,118.7,12.6,12.6031,9.12,NULL,0.1,7,130.7,7.5,9831.735012
2017-12-26 17:45:00,206.61266,236.0000018,0,0,0,8.4,70.9,123.6,0,11.7029,9.12,NULL,0.1,6.9,136,7.5,10298.07758
2017-12-26 17:30:00,242.4545972,303.6596623,-0.1,24.6,30.8,8.3,69.8,122.5,0,15.3038,8.96,NULL,0.1,6.8,144.4,7.5,10086.07749
2017-12-26 17:15:00,255.8550503,295.7999979,14.9,26.6,33,8.5,73.4,133.8,0,17.1043,8.8,NULL,0.1,6.7,145.2,7.5,10345.82755
2017-12-26 17:00:00,229.5117891,258.2397052,0,12.1,-0.1,8.3,64,126.9,0,16.204,9.12,NULL,0.1,6.6,144.4,7.5,9873.339984
2017-12-26 16:45:00,224.1440291,224.6999985,-0.1,10.4,-0.1,8.4,65.9,122.8,0,13.5034,9.12,NULL,0.1,6.9,129.2,7.5,5063.757473
2017-12-26 16:30:00,219.1454277,276.5000001,26.6,8.2,28.4,8.4,67.9,126.9,0,13.5034,12.32,NULL,0.1,6.9,127.6,7.5,2838.180003
2017-12-26 16:15:00,229.4508582,296.3000017,21,0,32.9,8.4,66.8,139.6,0,12.6031,12.32,NULL,0.1,6.9,143.7,8,8805.279963
2017-12-26 16:00:00,247.6528757,223.4000022,0,0,0,8.3,64.8,144.5,5.4,20.7052,12.64,NULL,0.1,6.7,133,8,9710.769994
2017-12-26 15:45:00,244.9533296,211.3,-0.1,27,0,8.3,62.6,128.3,0,15.3038,12.64,NULL,0.1,6.7,126.9,8,9688.254998
2017-12-26 15:30:00,225.4808738,282.9999955,0,7.4,32.2,8.4,63.2,125.8,14.7,12.6031,12.48,NULL,0.1,6.8,146.7,7.5,9082.004961
2017-12-26 15:15:00,243.8638672,252.0797516,15.6,7.5,0,8.4,67.3,124.7,0,12.6031,12.64,NULL,0.1,6.9,130.7,7.5,4161.210021
2017-12-26 15:00:00,251.4338533,241.5999952,0,8.9,0,8.4,67,136,15,12.6031,12.64,NULL,0.1,6.8,132.2,7.5,2734.082513
2017-12-26 14:45:00,224.5108873,277.6999961,0,0,36.3,8.3,64.8,133.5,0,12.6031,12.48,NULL,0.1,6.7,142.9,7.5,3867.569974
2017-12-26 14:30:00,243.082947,124.8999988,-0.1,26.9,0,8.4,59.9,122.8,14.7,15.3038,12.64,NULL,0.1,6.7,14,7.5,8543.732485
2017-12-26 14:15:00,227.4610302,111.1,0,11.7,0,8.3,63.7,123.3,0,13.5034,12.8,NULL,0.1,6.8,9.4,7.5,8773.622486
2017-12-26 14:00:00,223.040958,169.9999953,-0.1,15,38.8,8.4,67.6,124.4,12.6,13.5034,12.48,NULL,0.1,6.7,14,8,9637.844981
2017-12-26 13:45:00,238.4239568,121.9000007,0,17.3,0,8.2,68.4,127.5,0,13.5034,12.32,NULL,0.1,6.9,19.3,7.5,9415.907491
2017-12-26 13:30:00,259.6749384,158.6,11.9,32.1,36.9,8.4,64.6,135.2,0,17.1043,11.68,NULL,0.1,6.8,8.6,7.5,8359.992502
2017-12-26 13:15:00,224.5320819,141.2997752,18.2,0,0,8.4,69.8,126.4,0,17.1043,8.96,NULL,0.1,6.8,4.8,7.5,9046.83749
2017-12-26 13:00:00,209.9815411,168.1000024,5.5,0,38.7,8.4,79.9,122.2,0,15.3038,8.48,NULL,0.1,6.9,7.1,7.5,8181.045038
2017-12-26 12:45:00,250.9810916,134.3000022,5.6,30.9,0,8.4,77.8,124.7,0,13.5034,8.64,NULL,0.1,6.8,13.2,8,3935.862503
2017-12-26 12:30:00,238.174266,181.0999971,0,24.4,39.1,8.4,82.1,128,0,14.4036,9.12,NULL,0.1,6.8,20.1,8,1243.657488
2017-12-26 12:15:00,227.7738159,149.0999971,14.7,14,0,8.2,84.1,122.2,6.6,12.6031,9.44,NULL,0.1,6.8,4,7.5,4316.14253
2017-12-26 12:00:00,241.8217392,130.1000024,-0.1,30.1,3.9,8.4,79.4,128.3,0,16.204,9.28,NULL,0.1,6.8,8.6,7.5,9799.142425
2017-12-26 11:45:00,216.1917208,201.1000005,0,0,42.9,8.4,79.4,123.3,13.8,16.204,9.28,NULL,0.1,6.7,20.8,7.5,9702.277491
2017-12-26 11:30:00,212.3850621,151.600001,8.8,0,0,8.4,90.9,126.6,0,17.1043,9.28,NULL,0.1,6.8,10.9,7.5,9728.412567
2017-12-26 11:15:00,238.8037869,207.4000011,11.3,29.7,43.4,8.5,92.9,122.8,14.1,11.7029,10.72,NULL,0.1,6.9,8.6,8,9905.604977
2017-12-26 11:00:00,203.7212337,160.9000031,12.1,0,0,8.3,94.8,116.5,0,13.5034,11.84,NULL,0.1,6.8,14,8,6769.097487
2017-12-26 10:45:00,209.2216856,193.4597975,21.1,0,0,8.2,100.8,114.8,14.1,15.3038,12,NULL,0.1,6.8,4,8,2688.500014
2017-12-26 10:30:00,237.6921124,226.2999998,22.3,29.3,42.5,8.2,100,117.6,0,17.1043,12,NULL,0.1,6.8,20.1,7.5,6340.512526
2017-12-26 10:15:00,206.4616494,193.6198848,20,0,1.8,8.2,100.5,118.4,13.8,15.3038,11.84,NULL,0.1,6.9,4,7.5,2662.662492
2017-12-26 10:00:00,214.9810969,178.2999974,11.2,8.8,-0.1,8.3,109.6,117.9,0,13.5034,12.32,NULL,0.1,6.9,17.8,8,8159.905029
2017-12-26 9:45:00,218.58042,237.6599248,7.8,28.4,43.2,8.3,114.6,111.5,13.8,10.8027,11.84,NULL,0.1,6.5,4,7.5,6676.999965
2017-12-26 9:30:00,219.0813186,188.6196567,-0.1,25.9,5.7,8.3,118.1,108,0,14.4036,12.96,NULL,0.1,5.6,7.1,7.5,4734.007495
2017-12-26 9:15:00,217.0638709,210.2999989,15.1,25.4,0,8.4,110.4,107.4,12.6,12.6031,13.28,NULL,0.1,6.7,20.8,8,8661.605017
2017-12-26 9:00:00,208.0665434,230.3597628,-0.1,12.2,43.2,8.6,109.6,109.6,0,15.3038,13.44,NULL,0.1,6.6,20.8,7.5,7430.127491
2017-12-26 8:45:00,190.1903734,200.6796542,8,0,0,8.4,123.3,109.3,7.2,14.4036,12.16,NULL,0.1,6.6,4.8,8,9218.680012
2017-12-26 8:30:00,193.1812665,211.000002,23.6,0,5.2,8.2,120.9,111.5,0,13.5034,11.36,NULL,0.1,3.3,10.1,8,9369.672541
2017-12-26 8:15:00,196.5409043,257.9595991,12.2,9.3,44.4,8.3,127.2,105.5,0,12.6031,10.72,NULL,0.1,6.7,11.7,7.5,7729.332515
2017-12-26 8:00:00,219.340676,228.9999376,11.3,35.3,-0.1,8.4,150.8,107.1,0,11.7029,11.36,NULL,0.1,6.8,14.7,7.5,7014.740008
2017-12-26 7:45:00,195.5406765,275.1597634,18.5,7.8,41.3,8.4,133.5,106.6,0,11.7029,13.44,NULL,0.1,6.7,20.8,7.5,8743.052479
2017-12-26 7:30:00,181.3234509,253.9397388,17.4,0,0,8.5,160.4,104.7,0,10.8027,14.08,NULL,0.1,6.9,18.5,7.5,9307.637496
2017-12-26 7:15:00,221.9113346,265.6596275,13.8,28.4,0,8.4,176.4,105.5,0,14.4036,11.52,NULL,0.1,6.7,9.4,8,6595.240013
2017-12-26 7:00:00,187.24113,252.2198845,8.1,0,42.3,8.5,129.7,107.4,0,13.5034,10.56,NULL,0.1,6.8,17,8,7077.257547
2017-12-26 6:45:00,185.9234512,222.7796449,-0.1,0,5.2,8.3,135.4,107.7,0,10.8027,10.88,NULL,0.1,6.8,20.8,7.5,8799.817575
2017-12-26 6:30:00,216.0737623,237.6399054,5.8,30.8,19.8,8.4,131,106.6,10.2,11.7029,13.44,NULL,0.1,6.8,14,7.5,8817.567528
2017-12-26 6:15:00,185.2406821,251.7396077,10.8,0,41.4,8.3,131.9,103.8,0,11.7029,12.8,NULL,0.1,6.8,4,7.5,7924.420058
2017-12-26 6:00:00,182.6210575,256.6000017,23.4,0,40.6,8.4,134.1,102.7,13.5,13.5034,11.36,NULL,0.1,4.3,3.3,8,7759.739948
2017-12-26 5:45:00,211.5910475,196.8397456,12.8,26.2,-0.1,8.3,117.9,103.3,0,13.5034,9.12,NULL,0.1,6.9,4,7.5,8151.902477
2017-12-26 5:30:00,213.1747154,278.8195966,14.1,25.1,42.4,8.5,122.8,107.7,13.8,16.204,9.12,NULL,0.1,6.4,20.8,8,8850.472486
2017-12-26 5:15:00,207.7243496,247.0797215,10.5,22.2,5.2,8.4,156.3,102.2,0,14.4036,10.4,NULL,0.1,6.2,13.2,7.5,9520.990023
2017-12-26 5:00:00,188.3704692,232.0000011,11.7,8,19.6,8.2,119.8,104.7,13.5,10.8027,10.56,NULL,0.1,4.3,16.3,7.5,3190.707465
2017-12-26 4:45:00,193.6899197,263.4799124,16,7,42,8.4,152.2,105.2,0,12.6031,10.24,NULL,0.1,6.3,8.6,7.5,8710.25746
2017-12-26 4:30:00,188.1497333,260.8595973,27.4,0,26.4,8.4,114,103.3,13.8,11.7029,10.4,NULL,0.1,4.9,18.5,7,6857.739975
2017-12-26 4:15:00,196.2311769,187.1000011,5.5,8.2,-0.1,8.4,120.9,105.2,0,13.5034,8.96,NULL,0.1,6.7,19.3,7.5,7736.689986
2017-12-26 4:00:00,203.180644,219.2396728,-0.1,15.6,42.6,8.3,101.6,106.6,14.1,11.7029,10.24,NULL,0.1,6.7,7.1,7.5,1833.547501
2017-12-26 3:45:00,184.9806449,176.299708,0,0,13.6,8.3,98.4,108,0,11.7029,11.52,NULL,0.1,6.9,4.8,8,7873.915015
2017-12-26 3:30:00,186.9804172,223.979746,11.1,0,3.1,8.2,118.1,107.7,12.9,10.8027,12,NULL,0.1,6.6,20.8,7.5,3474.644965
2017-12-26 3:15:00,219.1813164,226.1999985,12.1,30.4,46.6,8.4,106,109.1,0,14.4036,12.32,NULL,0.1,6,9.4,8,5394.412516
2017-12-26 3:00:00,194.8020608,219.4197241,23.5,0,6,8.3,106.3,107.7,11.4,17.1043,12,NULL,0.1,6.7,10.9,7.5,6810.080022
2017-12-26 2:45:00,196.4407326,229.8196565,24.2,6.9,0,8.4,122.2,108.2,0,16.204,12.32,NULL,0.1,6.7,20.8,7.5,1434.022508
2017-12-26 2:30:00,218.5210573,221.1399449,24.5,29.3,41,8.3,100.3,107.7,0,13.5034,12.32,NULL,0.1,6.6,3.3,7.5,1359.035005
2017-12-26 2:15:00,189.2943376,245.2997666,10.7,0,0,8.3,157.7,110.4,0,14.4036,12.16,NULL,0.1,5.9,20.8,7.5,5284.422487
2017-12-26 2:00:00,195.5645428,202.3796531,12.1,0,0,8.4,105.8,112.6,9.6,15.3038,12.48,NULL,0.1,5.6,10.9,7.5,6803.507492
2017-12-26 1:45:00,218.1108879,238.7999998,15.2,29.7,46.1,8.2,126.9,111,0,12.6031,11.68,NULL,0.1,6.6,13.2,7.5,3795.717494
2017-12-26 1:30:00,203.3819927,185.7797171,0,9.1,-0.1,8.3,108.5,110.2,0,17.1043,12,NULL,0.1,4.4,16.3,7.5,1495.567499
2017-12-26 1:15:00,197.0804222,183.7396437,-0.1,7.8,0,8.2,101.1,107.4,0,10.8027,10.72,NULL,0.1,6.1,17,7.5,6677.479975
2017-12-26 1:00:00,209.4941089,207.7398794,-0.1,15.8,43.9,8.5,106.9,107.7,0,13.5034,10.56,NULL,0.1,6.6,14,7.5,1619.204993
2017-12-26 0:45:00,197.3111088,199.4796536,12.7,8.2,-0.1,8.5,109.9,107.7,0,13.5034,12.8,NULL,0.1,6.5,20.1,7.5,1053.672499
2017-12-26 0:30:00,202.9418011,196.4999977,17.4,6.9,3.5,8.3,114.6,108.2,0,16.204,12.96,NULL,0.1,6.7,20.8,7,5894.177485
2017-12-26 0:15:00,202.711787,233.3795863,11.4,10.7,37.3,8.3,100.3,108.5,13.8,16.204,12.64,NULL,0.1,6.6,17,7.5,1630.732492
2017-12-26 0:00:00,215.1106611,181.6,11,23.3,11,8.3,98.9,108.5,0,11.7029,13.12,NULL,0.1,6.6,16.3,7.5,3923.492489
2017-12-25 23:45:00,211.9903694,239.6996728,14.6,23.2,42.1,8.3,95.3,111,13.8,10.8027,12,NULL,0.1,6.3,20.1,7.5,1335.225008
2017-12-25 23:30:00,210.6740396,180.2999984,10.9,12.4,0,8.4,97.5,113.2,0,13.5034,11.2,NULL,0.1,6.9,20.8,7.5,5533.604981
2017-12-25 23:15:00,201.7536964,251.5196224,20.6,13.3,34.3,8.2,101.1,108,14.1,11.7029,10.4,NULL,0.1,6.7,20.8,8,6763.022427
2017-12-25 23:00:00,191.9713743,215.3396771,7.3,0,41.8,8.5,94.5,108.8,0,14.4036,10.4,NULL,0.1,6.9,15.5,7.5,5258.439995
2017-12-25 22:45:00,189.6612022,169.3999979,7.8,0,0,8.6,92.9,103.3,14.4,13.5034,10.56,NULL,0.1,6.3,19.3,7.5,4683.400005
2017-12-25 22:30:00,222.631632,213.5399371,10.6,34.6,43.8,8.3,93.7,106.3,0,15.3038,10.56,NULL,0.1,6.5,13.2,7.5,5171.382484
2017-12-25 22:15:00,217.4413498,230.6999956,13.9,24.2,45.3,8.4,106,108.2,14.1,14.4036,8.8,NULL,0.1,3.9,10.9,7.5,6977.28497
2017-12-25 22:00:00,198.9125594,200.2199236,22.9,0,0,8.4,114.3,107.1,0,15.3038,8.96,NULL,0.1,6.6,9.4,7,6911.182446
2017-12-25 21:45:00,225.6934373,249.279749,10.3,28,41.6,8.4,112.4,108,12.6,10.8027,8.32,NULL,0.1,6.8,15.5,7.5,3877.562492
2017-12-25 21:30:00,193.1950085,200.1797539,9.7,0,0,8.3,116.8,107.7,0,17.1043,10.4,NULL,0.1,6.9,17.8,8,3656.0775
2017-12-25 21:15:00,186.6104354,189.2998339,10.8,0,-0.1,8.4,112.1,104.1,0,10.8027,11.52,NULL,0.1,6.8,17.8,7.5,1743.755004
2017-12-25 21:00:00,224.211113,230.0196639,9.6,29.5,42.9,8.4,109.3,112.4,0,13.5034,11.52,NULL,0.1,6.8,14,8,1804.507482
2017-12-25 20:45:00,187.0334056,196.4000008,21.3,0,24.9,8.3,107.4,106.3,0,10.8027,11.68,NULL,0.1,6.8,10.1,8,981.2150018
2017-12-25 20:30:00,188.6333997,211.9197263,10.5,0,44.4,8.2,111.5,110.2,0,10.8027,11.68,NULL,0.1,6.8,3.3,7.5,685.8775054
2017-12-25 20:15:00,223.8512998,153.5999983,9.3,26.9,0,8.5,101.1,109.6,0,14.4036,12,NULL,0.1,7,3.3,7.5,3188.12248
2017-12-25 20:00:00,199.9210592,201.079913,9.4,0,42.6,8.2,103,114.6,0,13.5034,11.52,NULL,0.1,6.8,3.3,8,1696.112502
2017-12-25 19:45:00,199.7208382,201.6597985,8.9,0,41.9,8.3,100,115.4,0,12.6031,11.52,NULL,0.1,6.8,3.3,7.5,5621.734997
2017-12-25 19:30:00,212.7536973,182.6796858,15.3,19.2,-0.1,8.4,95.9,113.5,0,11.7029,11.68,NULL,0.1,6.7,20.8,7.5,2740.615001
2017-12-25 19:15:00,224.0894739,146.4000032,0,10.8,0,8.4,97.3,115.4,0,10.8027,11.84,NULL,0.1,6.8,14,7.5,4831.527487
2017-12-25 19:00:00,196.4013906,182.2596652,11.7,0,19.2,8.4,98.1,114.8,0.6,14.4036,12.16,NULL,0.1,6.7,7.1,7.5,6352.570037
